,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,season,team
31,2020-02-14,20:30,Bundesliga,Matchweek 22,Fri,Home,W,4,0,Eint Frankfurt,1.7,0.0,63.0,81365.0,Łukasz Piszczek,3-4-3,Bastian Dankert,Match Report,,17.0,7.0,21.0,2020,Dortmund
33,2020-02-22,15:30,Bundesliga,Matchweek 23,Sat,Away,W,2,0,Werder Bremen,1.5,0.3,64.0,42100.0,Łukasz Piszczek,3-4-3,Marco Fritz,Match Report,,12.0,6.0,18.1,2020,Dortmund
34,2020-02-29,15:30,Bundesliga,Matchweek 24,Sat,Home,W,1,0,Freiburg,1.3,0.9,64.0,81365.0,Łukasz Piszczek,3-4-3,Robert Hartmann,Match Report,,16.0,2.0,19.9,2020,Dortmund
35,2020-03-07,18:30,Bundesliga,Matchweek 25,Sat,Away,W,2,1,M'Gladbach,1.2,2.4,54.0,53877.0,Łukasz Piszczek,3-4-3,Sascha Stegemann,Match Report,,10.0,4.0,13.8,2020,Dortmund
37,2020-05-16,15:30,Bundesliga,Matchweek 26,Sat,Home,W,4,0,Schalke 04,1.3,0.5,59.0,,Łukasz Piszczek,3-4-3,Deniz Aytekin,Match Report,,11.0,4.0,17.3,2020,Dortmund
38,2020-05-23,15:30,Bundesliga,Matchweek 27,Sat,Away,W,2,0,Wolfsburg,1.0,0.6,61.0,,Łukasz Piszczek,3-4-3,Daniel Siebert,Match Report,,6.0,2.0,17.2,2020,Dortmund
39,2020-05-26,18:30,Bundesliga,Matchweek 28,Tue,Home,L,0,1,Bayern Munich,0.7,0.7,51.0,,Łukasz Piszczek,3-4-3,Tobias Stieler,Match Report,,13.0,4.0,19.9,2020,Dortmund
40,2020-05-31,18:00,Bundesliga,Matchweek 29,Sun,Away,W,6,1,Paderborn 07,3.9,1.2,65.0,,Łukasz Piszczek,3-4-3,Daniel Siebert,Match Report,,16.0,10.0,13.2,2020,Dortmund
41,2020-06-06,18:30,Bundesliga,Matchweek 30,Sat,Home,W,1,0,Hertha BSC,1.8,0.2,63.0,,Łukasz Piszczek,3-4-3,Harm Osmers,Match Report,,13.0,3.0,14.9,2020,Dortmund
42,2020-06-13,15:30,Bundesliga,Matchweek 31,Sat,Away,W,1,0,Düsseldorf,0.7,0.3,62.0,,Łukasz Piszczek,3-4-3,Sascha Stegemann,Match Report,,6.0,3.0,21.8,2020,Dortmund
43,2020-06-17,20:30,Bundesliga,Matchweek 32,Wed,Home,L,0,2,Mainz 05,1.3,1.7,69.0,,Łukasz Piszczek,3-4-3,Frank Willenborg,Match Report,,16.0,4.0,17.6,2020,Dortmund
44,2020-06-20,15:30,Bundesliga,Matchweek 33,Sat,Away,W,2,0,RB Leipzig,2.8,1.2,53.0,,Łukasz Piszczek,3-4-3,Felix Zwayer,Match Report,,11.0,7.0,14.7,2020,Dortmund
45,2020-06-27,15:30,Bundesliga,Matchweek 34,Sat,Home,L,0,4,Hoffenheim,0.2,3.9,59.0,,Łukasz Piszczek,3-4-3,Guido Winkmann,Match Report,,7.0,4.0,24.5,2020,Dortmund
1,2019-08-18,18:00,Bundesliga,Matchweek 1,Sun,Away,W,4,0,Union Berlin,3.4,1.0,64.0,22467.0,Willi Orban,3-4-3,Markus Schmidt,Match Report,,14.0,8.0,11.8,2020,RB Leipzig
2,2019-08-25,15:30,Bundesliga,Matchweek 2,Sun,Home,W,2,1,Eint Frankfurt,1.4,1.0,44.0,40108.0,Willi Orban,3-4-3,Benjamin Cortus,Match Report,,12.0,5.0,17.1,2020,RB Leipzig
3,2019-08-30,20:30,Bundesliga,Matchweek 3,Fri,Away,W,3,1,M'Gladbach,2.9,1.6,51.0,47327.0,Willi Orban,4-4-2,Sven Jablonski,Match Report,,14.0,6.0,14.8,2020,RB Leipzig
4,2019-09-14,18:30,Bundesliga,Matchweek 4,Sat,Home,D,1,1,Bayern Munich,1.5,1.4,32.0,42146.0,Willi Orban,3-4-3,Sascha Stegemann,Match Report,,11.0,4.0,19.0,2020,RB Leipzig
6,2019-09-21,18:30,Bundesliga,Matchweek 5,Sat,Away,W,3,0,Werder Bremen,1.5,0.7,53.0,40550.0,Willi Orban,3-1-4-2,Tobias Stieler,Match Report,,14.0,7.0,19.3,2020,RB Leipzig
7,2019-09-28,15:30,Bundesliga,Matchweek 6,Sat,Home,L,1,3,Schalke 04,1.3,3.2,65.0,42146.0,Willi Orban,4-2-2-2,Manuel Gräfe,Match Report,,16.0,6.0,19.3,2020,RB Leipzig
9,2019-10-05,15:30,Bundesliga,Matchweek 7,Sat,Away,D,1,1,Leverkusen,2.7,1.8,36.0,26355.0,Willi Orban,4-4-2,Marco Fritz,Match Report,,11.0,5.0,14.6,2020,RB Leipzig
10,2019-10-19,15:30,Bundesliga,Matchweek 8,Sat,Home,D,1,1,Wolfsburg,1.2,1.3,56.0,39182.0,Willi Orban,4-4-2,Deniz Aytekin,Match Report,,15.0,5.0,19.3,2020,RB Leipzig
12,2019-10-26,15:30,Bundesliga,Matchweek 9,Sat,Away,L,1,2,Freiburg,2.5,2.1,59.0,24000.0,Willi Orban,3-5-2,Harm Osmers,Match Report,,24.0,6.0,20.8,2020,RB Leipzig
14,2019-11-02,15:30,Bundesliga,Matchweek 10,Sat,Home,W,8,0,Mainz 05,3.3,0.6,67.0,38517.0,Diego Demme,4-4-2,Guido Winkmann,Match Report,,18.0,12.0,14.8,2020,RB Leipzig
16,2019-11-09,15:30,Bundesliga,Matchweek 11,Sat,Away,W,4,2,Hertha BSC,2.0,0.6,61.0,48532.0,Diego Demme,4-2-2-2,Sören Storks,Match Report,,9.0,6.0,15.5,2020,RB Leipzig
17,2019-11-23,18:30,Bundesliga,Matchweek 12,Sat,Home,W,4,1,Köln,2.3,0.6,69.0,42036.0,Diego Demme,4-2-2-2,Robert Schröder,Match Report,,20.0,7.0,19.7,2020,RB Leipzig
19,2019-11-30,15:30,Bundesliga,Matchweek 13,Sat,Away,W,3,2,Paderborn 07,1.8,1.6,48.0,13253.0,Diego Demme,4-2-2-2,Bibiana Steinhaus,Match Report,,18.0,6.0,15.1,2020,RB Leipzig
20,2019-12-07,15:30,Bundesliga,Matchweek 14,Sat,Home,W,3,1,Hoffenheim,3.6,1.5,41.0,38407.0,Diego Demme,4-4-2,Deniz Aytekin,Match Report,,24.0,13.0,16.2,2020,RB Leipzig
22,2019-12-14,18:30,Bundesliga,Matchweek 15,Sat,Away,W,3,0,Düsseldorf,3.6,0.2,69.0,35387.0,Diego Demme,4-4-2,Robert Hartmann,Match Report,,21.0,6.0,13.9,2020,RB Leipzig
23,2019-12-17,20:30,Bundesliga,Matchweek 16,Tue,Away,D,3,3,Dortmund,2.2,1.8,44.0,80200.0,Diego Demme,4-1-2-1-2◆,Tobias Stieler,Match Report,,12.0,8.0,15.9,2020,RB Leipzig
24,2019-12-21,15:30,Bundesliga,Matchweek 17,Sat,Home,W,3,1,Augsburg,3.8,0.7,74.0,40562.0,Diego Demme,4-2-2-2,Daniel Siebert,Match Report,,22.0,6.0,14.1,2020,RB Leipzig
25,2020-01-18,18:30,Bundesliga,Matchweek 18,Sat,Home,W,3,1,Union Berlin,1.7,0.9,65.0,42146.0,Marcel Sabitzer,4-2-3-1,Bastian Dankert,Match Report,,19.0,7.0,17.3,2020,RB Leipzig
26,2020-01-25,15:30,Bundesliga,Matchweek 19,Sat,Away,L,0,2,Eint Frankfurt,1.6,1.2,67.0,50300.0,Marcel Sabitzer,3-4-3,Daniel Siebert,Match Report,,23.0,4.0,19.4,2020,RB Leipzig
27,2020-02-01,18:30,Bundesliga,Matchweek 20,Sat,Home,D,2,2,M'Gladbach,1.5,0.9,63.0,42146.0,Marcel Sabitzer,4-2-3-1,Tobias Stieler,Match Report,,19.0,8.0,18.1,2020,RB Leipzig
29,2020-02-09,18:00,Bundesliga,Matchweek 21,Sun,Away,D,0,0,Bayern Munich,1.5,1.3,31.0,75000.0,Marcel Sabitzer,3-4-3,Marco Fritz,Match Report,,9.0,0.0,14.7,2020,RB Leipzig
30,2020-02-15,15:30,Bundesliga,Matchweek 22,Sat,Home,W,3,0,Werder Bremen,2.1,0.3,51.0,41308.0,Marcel Sabitzer,3-4-1-2,Benjamin Cortus,Match Report,,10.0,3.0,12.7,2020,RB Leipzig
32,2020-02-22,18:30,Bundesliga,Matchweek 23,Sat,Away,W,5,0,Schalke 04,2.5,0.2,47.0,61433.0,Marcel Sabitzer,3-1-4-2,Sascha Stegemann,Match Report,,24.0,8.0,17.3,2020,RB Leipzig
33,2020-03-01,15:30,Bundesliga,Matchweek 24,Sun,Home,D,1,1,Leverkusen,0.8,1.3,38.0,41216.0,Marcel Sabitzer,3-1-4-2,Felix Zwayer,Match Report,,9.0,2.0,18.8,2020,RB Leipzig
34,2020-03-07,15:30,Bundesliga,Matchweek 25,Sat,Away,D,0,0,Wolfsburg,1.2,0.7,61.0,27195.0,Marcel Sabitzer,3-1-4-2,Daniel Schlager,Match Report,,14.0,4.0,17.6,2020,RB Leipzig
36,2020-05-16,15:30,Bundesliga,Matchweek 26,Sat,Home,D,1,1,Freiburg,2.1,0.7,66.0,,Yussuf Poulsen,3-1-4-2,Manuel Gräfe,Match Report,,22.0,8.0,17.6,2020,RB Leipzig
37,2020-05-24,15:30,Bundesliga,Matchweek 27,Sun,Away,W,5,0,Mainz 05,4.4,0.3,65.0,,Yussuf Poulsen,4-4-2,Markus Schmidt,Match Report,,20.0,9.0,14.6,2020,RB Leipzig
38,2020-05-27,18:30,Bundesliga,Matchweek 28,Wed,Home,D,2,2,Hertha BSC,0.6,1.5,57.0,,Marcel Sabitzer,4-2-2-2,Bastian Dankert,Match Report,,11.0,4.0,20.0,2020,RB Leipzig
39,2020-06-01,20:30,Bundesliga,Matchweek 29,Mon,Away,W,4,2,Köln,2.9,1.1,52.0,,Marcel Sabitzer,4-2-2-2,Christian Dingert,Match Report,,19.0,8.0,15.6,2020,RB Leipzig
40,2020-06-06,15:30,Bundesliga,Matchweek 30,Sat,Home,D,1,1,Paderborn 07,1.4,1.1,51.0,,Péter Gulácsi,4-2-2-2,Deniz Aytekin,Match Report,,12.0,4.0,17.5,2020,RB Leipzig
41,2020-06-12,20:30,Bundesliga,Matchweek 31,Fri,Away,W,2,0,Hoffenheim,1.5,1.9,49.0,,Marcel Sabitzer,4-3-1-2,Tobias Welz,Match Report,,15.0,7.0,15.0,2020,RB Leipzig
42,2020-06-17,20:30,Bundesliga,Matchweek 32,Wed,Home,D,2,2,Düsseldorf,1.2,0.9,71.0,,Marcel Sabitzer,4-1-2-1-2◆,Manuel Gräfe,Match Report,,14.0,5.0,19.4,2020,RB Leipzig
43,2020-06-20,15:30,Bundesliga,Matchweek 33,Sat,Home,L,0,2,Dortmund,1.2,2.8,47.0,,Marcel Sabitzer,3-4-1-2,Felix Zwayer,Match Report,,16.0,4.0,17.2,2020,RB Leipzig
44,2020-06-27,15:30,Bundesliga,Matchweek 34,Sat,Away,W,2,1,Augsburg,1.8,0.2,65.0,,Marcel Halstenberg,3-4-3,Felix Brych,Match Report,,14.0,5.0,20.2,2020,RB Leipzig
1,2019-08-17,18:30,Bundesliga,Matchweek 1,Sat,Home,D,0,0,Schalke 04,1.5,0.8,60.0,54022.0,Yann Sommer,4-1-2-1-2◆,Felix Brych,Match Report,,16.0,4.0,18.9,2020,Monchengladbach
2,2019-08-24,15:30,Bundesliga,Matchweek 2,Sat,Away,W,3,1,Mainz 05,1.9,1.7,52.0,28005.0,Yann Sommer,4-3-1-2,Martin Petersen,Match Report,,15.0,6.0,14.6,2020,Monchengladbach
3,2019-08-30,20:30,Bundesliga,Matchweek 3,Fri,Home,L,1,3,RB Leipzig,1.6,2.9,49.0,47327.0,Yann Sommer,4-2-3-1,Sven Jablonski,Match Report,,12.0,3.0,17.0,2020,Monchengladbach
4,2019-09-14,15:30,Bundesliga,Matchweek 4,Sat,Away,W,1,0,Köln,1.4,0.9,49.0,50000.0,Yann Sommer,4-3-1-2,Deniz Aytekin,Match Report,,15.0,3.0,19.8,2020,Monchengladbach
6,2019-09-22,15:30,Bundesliga,Matchweek 5,Sun,Home,W,2,1,Düsseldorf,3.5,1.2,58.0,52413.0,Yann Sommer,4-3-1-2,Christian Dingert,Match Report,,23.0,11.0,14.4,2020,Monchengladbach
7,2019-09-28,15:30,Bundesliga,Matchweek 6,Sat,Away,W,3,0,Hoffenheim,2.8,1.3,48.0,29030.0,Yann Sommer,4-3-1-2,Harm Osmers,Match Report,,12.0,5.0,14.8,2020,Monchengladbach
9,2019-10-06,13:30,Bundesliga,Matchweek 7,Sun,Home,W,5,1,Augsburg,3.0,1.4,63.0,50352.0,Yann Sommer,4-2-3-1,Robert Schröder,Match Report,,12.0,8.0,13.4,2020,Monchengladbach
10,2019-10-19,18:30,Bundesliga,Matchweek 8,Sat,Away,L,0,1,Dortmund,2.6,1.5,46.0,81365.0,Yann Sommer,4-2-3-1,Sascha Stegemann,Match Report,,14.0,2.0,11.7,2020,Monchengladbach
12,2019-10-27,18:00,Bundesliga,Matchweek 9,Sun,Home,W,4,2,Eint Frankfurt,1.7,1.2,49.0,52300.0,Yann Sommer,4-3-3,Daniel Schlager,Match Report,,13.0,6.0,15.0,2020,Monchengladbach
14,2019-11-02,15:30,Bundesliga,Matchweek 10,Sat,Away,W,2,1,Leverkusen,2.6,2.3,40.0,30210.0,Yann Sommer,3-5-2,Daniel Siebert,Match Report,,10.0,6.0,14.7,2020,Monchengladbach
16,2019-11-10,13:30,Bundesliga,Matchweek 11,Sun,Home,W,3,1,Werder Bremen,1.9,1.7,53.0,54022.0,Yann Sommer,4-3-3,Tobias Stieler,Match Report,,17.0,7.0,19.1,2020,Monchengladbach
17,2019-11-23,15:30,Bundesliga,Matchweek 12,Sat,Away,L,0,2,Union Berlin,1.2,1.8,63.0,22012.0,Yann Sommer,4-2-3-1,Felix Brych,Match Report,,13.0,2.0,20.4,2020,Monchengladbach
19,2019-12-01,15:30,Bundesliga,Matchweek 13,Sun,Home,W,4,2,Freiburg,5.0,1.5,51.0,51080.0,Yann Sommer,4-2-3-1,Felix Zwayer,Match Report,,22.0,13.0,15.5,2020,Monchengladbach
20,2019-12-07,15:30,Bundesliga,Matchweek 14,Sat,Home,W,2,1,Bayern Munich,1.2,1.5,38.0,54022.0,Lars Stindl,4-1-2-1-2◆,Marco Fritz,Match Report,,6.0,2.0,16.5,2020,Monchengladbach
22,2019-12-15,15:30,Bundesliga,Matchweek 15,Sun,Away,L,1,2,Wolfsburg,0.8,1.3,51.0,25580.0,Yann Sommer,4-2-3-1,Felix Brych,Match Report,,6.0,6.0,19.3,2020,Monchengladbach
23,2019-12-18,20:30,Bundesliga,Matchweek 16,Wed,Home,W,2,0,Paderborn 07,2.8,0.6,59.0,44494.0,Lars Stindl,4-1-2-1-2◆,Robert Kampka,Match Report,,16.0,5.0,15.1,2020,Monchengladbach
24,2019-12-21,18:30,Bundesliga,Matchweek 17,Sat,Away,D,0,0,Hertha BSC,1.0,0.9,59.0,50208.0,Yann Sommer,4-3-1-2,Harm Osmers,Match Report,,11.0,5.0,17.1,2020,Monchengladbach
25,2020-01-17,20:30,Bundesliga,Matchweek 18,Fri,Away,L,0,2,Schalke 04,1.0,2.1,54.0,62271.0,Yann Sommer,4-2-3-1,Deniz Aytekin,Match Report,,14.0,4.0,21.5,2020,Monchengladbach
26,2020-01-25,15:30,Bundesliga,Matchweek 19,Sat,Home,W,3,1,Mainz 05,2.6,1.0,71.0,49175.0,Lars Stindl,4-2-3-1,Felix Zwayer,Match Report,,15.0,5.0,15.8,2020,Monchengladbach
27,2020-02-01,18:30,Bundesliga,Matchweek 20,Sat,Away,D,2,2,RB Leipzig,0.9,1.5,37.0,42146.0,Yann Sommer,3-4-1-2,Tobias Stieler,Match Report,,7.0,4.0,16.7,2020,Monchengladbach
28,2020-02-15,18:30,Bundesliga,Matchweek 22,Sat,Away,W,4,1,Düsseldorf,3.0,0.8,50.0,51000.0,Lars Stindl,3-4-3,Daniel Siebert,Match Report,,17.0,6.0,16.2,2020,Monchengladbach
29,2020-02-22,15:30,Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hoffenheim,2.3,1.6,48.0,50250.0,Lars Stindl,4-3-3,Felix Brych,Match Report,,15.0,9.0,16.0,2020,Monchengladbach
30,2020-02-29,15:30,Bundesliga,Matchweek 24,Sat,Away,W,3,2,Augsburg,3.0,0.8,54.0,29303.0,Lars Stindl,4-2-3-1,Markus Schmidt,Match Report,,15.0,7.0,15.9,2020,Monchengladbach
31,2020-03-07,18:30,Bundesliga,Matchweek 25,Sat,Home,L,1,2,Dortmund,2.4,1.2,46.0,53877.0,Lars Stindl,3-4-3,Sascha Stegemann,Match Report,,10.0,3.0,13.7,2020,Monchengladbach
32,2020-03-11,18:30,Bundesliga,Matchweek 21,Wed,Home,W,2,1,Köln,0.8,1.2,53.0,,Yann Sommer,4-2-3-1,Deniz Aytekin,Match Report,,12.0,5.0,17.3,2020,Monchengladbach
33,2020-05-16,18:30,Bundesliga,Matchweek 26,Sat,Away,W,3,1,Eint Frankfurt,2.6,1.2,48.0,,Yann Sommer,4-2-3-1,Felix Zwayer,Match Report,,14.0,6.0,19.7,2020,Monchengladbach
34,2020-05-23,15:30,Bundesliga,Matchweek 27,Sat,Home,L,1,3,Leverkusen,2.5,3.4,46.0,,Yann Sommer,4-2-3-1,Sören Storks,Match Report,,17.0,6.0,15.9,2020,Monchengladbach
35,2020-05-26,20:30,Bundesliga,Matchweek 28,Tue,Away,D,0,0,Werder Bremen,0.5,0.9,55.0,,Lars Stindl,3-4-1-2,Manuel Gräfe,Match Report,,9.0,4.0,21.8,2020,Monchengladbach
36,2020-05-31,15:30,Bundesliga,Matchweek 29,Sun,Home,W,4,1,Union Berlin,2.2,1.0,57.0,,Lars Stindl,4-2-3-1,Frank Willenborg,Match Report,,15.0,8.0,19.3,2020,Monchengladbach
37,2020-06-05,20:30,Bundesliga,Matchweek 30,Fri,Away,L,0,1,Freiburg,2.5,1.1,64.0,,Lars Stindl,4-2-3-1,Markus Schmidt,Match Report,,18.0,3.0,19.2,2020,Monchengladbach
38,2020-06-13,18:30,Bundesliga,Matchweek 31,Sat,Away,L,1,2,Bayern Munich,1.1,1.6,51.0,,Lars Stindl,4-2-3-1,Felix Zwayer,Match Report,,9.0,2.0,19.3,2020,Monchengladbach
39,2020-06-16,18:30,Bundesliga,Matchweek 32,Tue,Home,W,3,0,Wolfsburg,2.0,0.4,52.0,,Lars Stindl,4-2-3-1,Robert Schröder,Match Report,,11.0,3.0,16.4,2020,Monchengladbach
40,2020-06-20,15:30,Bundesliga,Matchweek 33,Sat,Away,W,3,1,Paderborn 07,3.5,0.7,51.0,,Lars Stindl,4-2-3-1,Tobias Welz,Match Report,,21.0,10.0,18.9,2020,Monchengladbach
41,2020-06-27,15:30,Bundesliga,Matchweek 34,Sat,Home,W,2,1,Hertha BSC,2.7,0.9,56.0,,Lars Stindl,4-2-3-1,Deniz Aytekin,Match Report,,23.0,8.0,17.9,2020,Monchengladbach
1,2019-08-17,15:30,Bundesliga,Matchweek 1,Sat,Home,W,3,2,Paderborn 07,2.5,1.2,73.0,26208.0,Lars Bender,3-4-3,Tobias Stieler,Match Report,,13.0,4.0,15.9,2020,Bayer Leverkusen
2,2019-08-24,15:30,Bundesliga,Matchweek 2,Sat,Away,W,3,1,Düsseldorf,1.6,1.0,68.0,44538.0,Lars Bender,4-1-4-1,Patrick Ittrich,Match Report,,12.0,6.0,14.9,2020,Bayer Leverkusen
3,2019-08-31,15:30,Bundesliga,Matchweek 3,Sat,Home,D,0,0,Hoffenheim,0.9,0.6,74.0,26506.0,Lars Bender,4-1-4-1,Felix Zwayer,Match Report,,20.0,2.0,18.7,2020,Bayer Leverkusen
4,2019-09-14,15:30,Bundesliga,Matchweek 4,Sat,Away,L,0,4,Dortmund,0.9,2.9,67.0,81365.0,Lars Bender,4-2-3-1,Daniel Siebert,Match Report,,12.0,2.0,24.1,2020,Bayer Leverkusen
6,2019-09-21,15:30,Bundesliga,Matchweek 5,Sat,Home,W,2,0,Union Berlin,1.4,0.2,67.0,27430.0,Lars Bender,4-2-3-1,Robert Hartmann,Match Report,,20.0,7.0,19.9,2020,Bayer Leverkusen
7,2019-09-28,15:30,Bundesliga,Matchweek 6,Sat,Away,W,3,0,Augsburg,0.9,0.3,74.0,27113.0,Kevin Volland,4-2-3-1,Robert Kampka,Match Report,,11.0,5.0,21.2,2020,Bayer Leverkusen
9,2019-10-05,15:30,Bundesliga,Matchweek 7,Sat,Home,D,1,1,RB Leipzig,1.8,2.7,64.0,26355.0,Kevin Volland,3-4-3,Marco Fritz,Match Report,,11.0,8.0,14.0,2020,Bayer Leverkusen
10,2019-10-18,20:30,Bundesliga,Matchweek 8,Fri,Away,L,0,3,Eint Frankfurt,1.7,2.7,65.0,50800.0,Kevin Volland,3-4-3,Christian Dingert,Match Report,,19.0,10.0,15.8,2020,Bayer Leverkusen
12,2019-10-26,18:30,Bundesliga,Matchweek 9,Sat,Home,D,2,2,Werder Bremen,2.9,0.9,62.0,30210.0,Lars Bender,3-4-1-2,Martin Petersen,Match Report,,24.0,4.0,14.8,2020,Bayer Leverkusen
14,2019-11-02,15:30,Bundesliga,Matchweek 10,Sat,Home,L,1,2,M'Gladbach,2.3,2.6,60.0,30210.0,Kevin Volland,4-2-3-1,Daniel Siebert,Match Report,,25.0,7.0,16.8,2020,Bayer Leverkusen
16,2019-11-10,15:30,Bundesliga,Matchweek 11,Sun,Away,W,2,0,Wolfsburg,1.0,0.9,53.0,24112.0,Kevin Volland,4-2-3-1,Manuel Gräfe,Match Report,,9.0,4.0,13.9,2020,Bayer Leverkusen
17,2019-11-23,15:30,Bundesliga,Matchweek 12,Sat,Home,D,1,1,Freiburg,4.1,1.1,71.0,29032.0,Kevin Volland,4-2-3-1,Deniz Aytekin,Match Report,,27.0,9.0,16.1,2020,Bayer Leverkusen
19,2019-11-30,18:30,Bundesliga,Matchweek 13,Sat,Away,W,2,1,Bayern Munich,1.3,2.8,26.0,75000.0,Lars Bender,4-2-3-1,Guido Winkmann,Match Report,,11.0,7.0,19.2,2020,Bayer Leverkusen
20,2019-12-07,18:30,Bundesliga,Matchweek 14,Sat,Home,W,2,1,Schalke 04,2.8,1.1,56.0,30210.0,Lars Bender,4-2-3-1,Harm Osmers,Match Report,,19.0,9.0,15.0,2020,Bayer Leverkusen
22,2019-12-14,15:30,Bundesliga,Matchweek 15,Sat,Away,L,0,2,Köln,0.2,1.7,60.0,49500.0,Lars Bender,4-2-3-1,Manuel Gräfe,Match Report,,6.0,2.0,23.7,2020,Bayer Leverkusen
23,2019-12-18,18:30,Bundesliga,Matchweek 16,Wed,Home,L,0,1,Hertha BSC,1.0,1.5,71.0,24472.0,Lars Bender,4-1-4-1,Bastian Dankert,Match Report,,16.0,7.0,19.1,2020,Bayer Leverkusen
24,2019-12-21,15:30,Bundesliga,Matchweek 17,Sat,Away,W,1,0,Mainz 05,1.3,2.4,60.0,24345.0,Kevin Volland,4-1-4-1,Patrick Ittrich,Match Report,,14.0,4.0,19.4,2020,Bayer Leverkusen
25,2020-01-19,18:00,Bundesliga,Matchweek 18,Sun,Away,W,4,1,Paderborn 07,1.7,1.5,63.0,14889.0,Lars Bender,4-2-3-1,Daniel Siebert,Match Report,,12.0,6.0,14.5,2020,Bayer Leverkusen
26,2020-01-26,18:00,Bundesliga,Matchweek 19,Sun,Home,W,3,0,Düsseldorf,3.8,0.9,66.0,26250.0,Lars Bender,4-2-3-1,Daniel Schlager,Match Report,,26.0,9.0,13.9,2020,Bayer Leverkusen
27,2020-02-01,15:30,Bundesliga,Matchweek 20,Sat,Away,L,1,2,Hoffenheim,3.0,2.6,64.0,24489.0,Lars Bender,4-2-3-1,Deniz Aytekin,Match Report,,22.0,10.0,15.6,2020,Bayer Leverkusen
29,2020-02-08,18:30,Bundesliga,Matchweek 21,Sat,Home,W,4,3,Dortmund,1.3,0.9,51.0,30210.0,Lars Bender,3-4-3,Markus Schmidt,Match Report,,8.0,5.0,14.5,2020,Bayer Leverkusen
30,2020-02-15,15:30,Bundesliga,Matchweek 22,Sat,Away,W,3,2,Union Berlin,1.7,2.0,60.0,22012.0,Lars Bender,3-4-3,Harm Osmers,Match Report,,13.0,5.0,15.8,2020,Bayer Leverkusen
32,2020-02-23,15:30,Bundesliga,Matchweek 23,Sun,Home,W,2,0,Augsburg,1.1,0.7,75.0,23703.0,Kai Havertz,3-4-3,Sven Jablonski,Match Report,,9.0,4.0,17.5,2020,Bayer Leverkusen
34,2020-03-01,15:30,Bundesliga,Matchweek 24,Sun,Away,D,1,1,RB Leipzig,1.3,0.8,62.0,41216.0,Kai Havertz,3-4-3,Felix Zwayer,Match Report,,15.0,6.0,19.6,2020,Bayer Leverkusen
36,2020-03-07,15:30,Bundesliga,Matchweek 25,Sat,Home,W,4,0,Eint Frankfurt,2.4,0.8,61.0,30210.0,Julian Baumgartlinger,4-2-3-1,Felix Brych,Match Report,,13.0,5.0,17.6,2020,Bayer Leverkusen
38,2020-05-18,20:30,Bundesliga,Matchweek 26,Mon,Away,W,4,1,Werder Bremen,2.1,1.2,64.0,,Kai Havertz,4-2-3-1,Tobias Stieler,Match Report,,13.0,6.0,14.0,2020,Bayer Leverkusen
39,2020-05-23,15:30,Bundesliga,Matchweek 27,Sat,Away,W,3,1,M'Gladbach,3.4,2.5,54.0,,Kai Havertz,3-4-3,Sören Storks,Match Report,,13.0,6.0,15.9,2020,Bayer Leverkusen
40,2020-05-26,20:30,Bundesliga,Matchweek 28,Tue,Home,L,1,4,Wolfsburg,1.2,2.3,69.0,,Kai Havertz,4-2-3-1,Daniel Schlager,Match Report,,9.0,1.0,14.5,2020,Bayer Leverkusen
41,2020-05-29,20:30,Bundesliga,Matchweek 29,Fri,Away,W,1,0,Freiburg,0.6,0.9,67.0,,Julian Baumgartlinger,3-4-3,Marco Fritz,Match Report,,7.0,1.0,15.8,2020,Bayer Leverkusen
42,2020-06-06,15:30,Bundesliga,Matchweek 30,Sat,Home,L,2,4,Bayern Munich,0.8,2.8,48.0,,Julian Baumgartlinger,3-4-3,Manuel Gräfe,Match Report,,10.0,6.0,16.8,2020,Bayer Leverkusen
44,2020-06-14,18:00,Bundesliga,Matchweek 31,Sun,Away,D,1,1,Schalke 04,1.0,1.5,73.0,,Kai Havertz,4-2-3-1,Daniel Siebert,Match Report,,15.0,5.0,15.5,2020,Bayer Leverkusen
45,2020-06-17,20:30,Bundesliga,Matchweek 32,Wed,Home,W,3,1,Köln,2.4,0.6,67.0,,Kevin Volland,4-2-3-1,Sven Jablonski,Match Report,,13.0,6.0,15.5,2020,Bayer Leverkusen
46,2020-06-20,15:30,Bundesliga,Matchweek 33,Sat,Away,L,0,2,Hertha BSC,0.9,2.4,68.0,,Kevin Volland,4-2-3-1,Felix Brych,Match Report,,12.0,2.0,18.6,2020,Bayer Leverkusen
47,2020-06-27,15:30,Bundesliga,Matchweek 34,Sat,Home,W,1,0,Mainz 05,1.5,0.4,67.0,,Lars Bender,4-2-3-1,Benjamin Cortus,Match Report,,13.0,2.0,16.9,2020,Bayer Leverkusen
1,2019-08-18,15:30,Bundesliga,Matchweek 1,Sun,Away,L,0,1,Eint Frankfurt,0.8,1.8,67.0,50200.0,Kevin Vogt,3-4-3,Daniel Siebert,Match Report,,9.0,1.0,16.8,2020,Hoffenheim
2,2019-08-24,15:30,Bundesliga,Matchweek 2,Sat,Home,W,3,2,Werder Bremen,0.9,1.2,54.0,27333.0,Kevin Vogt,3-4-3,Sascha Stegemann,Match Report,,10.0,3.0,15.6,2020,Hoffenheim
